timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597146277055,31,Send_Comment-200,200,,sendComment 2-2,text,true,,70589,319,2,2,http://localhost:8080/service/guestbook,31,0,0
1597146277086,30,CheckComment,200,,sendComment 2-2,text,true,,70589,136,2,2,http://localhost:8080/service/guestbook,29,0,0
1597146277116,6,JDBC Request,200,OK,sendComment 2-2,text,true,,82321,0,2,2,null,1,0,0
1597146276664,106,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,327723,2503,2,2,null,99,352,0
1597146277136,0,Intensivity,200,OK,sendComment 2-1,text,true,,516,0,2,2,null,0,0,0
1597146277137,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146277138,2,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,2,0,0
1597146277140,27,Guest_Book,200,,sendComment 2-1,text,true,,70589,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146277167,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146277169,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,669,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146277170,27,Send_Comment-200,200,,sendComment 2-1,text,true,,70680,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146277197,30,CheckComment,200,,sendComment 2-1,text,true,,70680,136,2,2,http://localhost:8080/service/guestbook,30,0,0
1597146277227,6,JDBC Request,200,OK,sendComment 2-1,text,true,,82422,0,2,2,null,1,0,0
1597146276936,95,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,328061,2617,2,2,null,90,202,0
1597146277264,0,Intensivity,200,OK,sendComment 2-2,text,true,,504,0,2,2,null,0,0,0
1597146277264,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146277266,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146277267,29,Guest_Book,200,,sendComment 2-2,text,true,,70680,319,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146277296,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146277297,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,534,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146277299,26,Send_Comment-200,200,,sendComment 2-2,text,true,,70725,319,2,2,http://localhost:8080/service/guestbook,26,0,0
1597146277325,29,CheckComment,200,,sendComment 2-2,text,true,,70725,136,2,2,http://localhost:8080/service/guestbook,29,0,0
1597146277354,6,JDBC Request,200,OK,sendComment 2-2,text,true,,82478,0,2,2,null,1,0,0
1597146277122,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,328286,2482,2,2,null,88,144,0
1597146277390,0,Intensivity,200,OK,sendComment 2-1,text,true,,515,0,2,2,null,0,0,0
1597146277390,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146277392,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146277393,29,Guest_Book,200,,sendComment 2-1,text,true,,70725,319,2,2,http://localhost:8080/service/guestbook,29,0,0
1597146277422,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146277424,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,537,2,2,http://localhost:8080/service/guestbook,2,0,0
1597146277426,26,Send_Comment-200,200,,sendComment 2-1,text,true,,70770,319,2,2,http://localhost:8080/service/guestbook,26,0,0
1597146277452,27,CheckComment,200,,sendComment 2-1,text,true,,70770,136,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146277479,6,JDBC Request,200,OK,sendComment 2-1,text,true,,82534,0,2,2,null,1,0,0
1597146277233,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,328488,2485,2,2,null,89,158,0
1597146277517,0,Intensivity,200,OK,sendComment 2-2,text,true,,512,0,2,2,null,0,0,0
1597146277517,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146277519,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146277521,33,Guest_Book,200,,sendComment 2-2,text,true,,70770,319,2,2,http://localhost:8080/service/guestbook,33,0,0
1597146277554,2,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,2,0,0
1597146277556,4,Send_Comment-199,200,,sendComment 2-2,text,true,,274,576,2,2,http://localhost:8080/service/guestbook,4,0,0
1597146277560,28,Send_Comment-200,200,,sendComment 2-2,text,true,,70830,319,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146277588,28,CheckComment,200,,sendComment 2-2,text,true,,70830,136,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146277617,5,JDBC Request,200,OK,sendComment 2-2,text,true,,82605,0,2,2,null,1,0,0
1597146277360,103,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,328721,2524,2,2,null,99,160,0
1597146277658,0,Intensivity,200,OK,sendComment 2-1,text,true,,516,0,2,2,null,0,0,0
1597146277658,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146277660,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146277661,28,Guest_Book,200,,sendComment 2-1,text,true,,70830,319,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146277690,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146277691,4,Send_Comment-199,200,,sendComment 2-1,text,true,,274,651,2,2,http://localhost:8080/service/guestbook,4,0,0
1597146277695,26,Send_Comment-200,200,,sendComment 2-1,text,true,,70915,319,2,2,http://localhost:8080/service/guestbook,26,0,0
1597146277722,27,CheckComment,200,,sendComment 2-1,text,true,,70915,136,2,2,http://localhost:8080/service/guestbook,26,0,0
1597146277749,6,JDBC Request,200,OK,sendComment 2-1,text,true,,82701,0,2,2,null,1,0,0
1597146277486,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,329051,2599,2,2,null,88,175,0
1597146277755,0,Intensivity,200,OK,sendComment 2-1,text,true,,506,0,2,2,null,0,0,0
1597146277755,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146277757,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146277758,28,Guest_Book,200,,sendComment 2-1,text,true,,70915,319,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146277786,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,2,0,0
1597146277788,3,Send_Comment-199,200,,sendComment 2-1,text,true,,274,591,2,2,http://localhost:8080/service/guestbook,3,0,0
1597146277791,27,Send_Comment-200,200,,sendComment 2-1,text,true,,70978,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146277818,27,CheckComment,200,,sendComment 2-1,text,true,,70997,136,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146277846,5,JDBC Request,200,OK,sendComment 2-1,text,true,,82775,0,2,2,null,1,0,0
1597146277755,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,329345,2539,2,2,null,90,3,0
1597146277894,0,Intensivity,200,OK,sendComment 2-2,text,true,,504,0,2,2,null,0,0,0
1597146277894,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146277896,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146277897,27,Guest_Book,200,,sendComment 2-2,text,true,,70978,319,2,2,http://localhost:8080/service/guestbook,26,0,0
1597146277924,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146277925,2,Send_Comment-199,200,,sendComment 2-2,text,true,,274,540,2,2,http://localhost:8080/service/guestbook,2,0,0
