1597140895521,156,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,280910,2497,1,1,null,141,1,0
1597140895678,0,Intensivity,200,OK,sendComment 2-1,text,true,,497,0,1,1,null,0,0,0
1597140896180,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140896182,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140896183,26,Guest_Book,200,,sendComment 2-1,text,true,,59378,319,1,1,http://localhost:8080/service/guestbook,26,0,0
1597140896209,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140896211,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,551,1,1,http://localhost:8080/service/guestbook,1,0,0
1597140896213,27,Send_Comment-200,200,,sendComment 2-1,text,true,,59429,319,1,1,http://localhost:8080/service/guestbook,27,0,0
1597140896240,28,CheckComment,200,,sendComment 2-1,text,true,,59429,136,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140896268,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69222,0,1,1,null,1,0,0
1597140895678,89,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,281129,2499,1,1,null,86,505,0
1597140896273,0,Intensivity,200,OK,sendComment 2-1,text,true,,498,0,1,1,null,0,0,0
1597140896781,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140896783,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140896785,27,Guest_Book,200,,sendComment 2-1,text,true,,59429,319,1,1,http://localhost:8080/service/guestbook,27,0,0
1597140896813,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140896815,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,669,1,1,http://localhost:8080/service/guestbook,1,0,0
1597140896817,28,Send_Comment-200,200,,sendComment 2-1,text,true,,59520,319,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140896846,30,CheckComment,200,,sendComment 2-1,text,true,,59520,136,1,1,http://localhost:8080/service/guestbook,29,0,0
1597140896876,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69324,0,1,1,null,1,0,0
1597140896273,93,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,281465,2617,1,1,null,89,513,0
1597140896880,0,Intensivity,200,OK,sendComment 2-1,text,true,,501,0,1,1,null,0,0,0
1597140897391,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140897393,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140897394,20,Guest_Book,200,,sendComment 2-1,text,true,,59520,319,1,1,http://localhost:8080/service/guestbook,19,0,0
1597140897414,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140897415,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,547,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140897417,23,Send_Comment-200,200,,sendComment 2-1,text,true,,59569,319,1,1,http://localhost:8080/service/guestbook,23,0,0
1597140897440,22,CheckComment,200,,sendComment 2-1,text,true,,59569,136,1,1,http://localhost:8080/service/guestbook,22,0,0
1597140897462,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69384,0,1,1,null,1,0,0
1597140896880,74,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,281717,2495,1,1,null,70,513,0
1597140897467,0,Intensivity,200,OK,sendComment 2-1,text,true,,500,0,1,1,null,0,0,0
1597140897972,3,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,3,0,0
1597140897988,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140897990,24,Guest_Book,200,,sendComment 2-1,text,true,,59569,319,1,1,http://localhost:8080/service/guestbook,24,0,0
1597140898014,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140898015,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,629,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140898017,26,Send_Comment-200,200,,sendComment 2-1,text,true,,59646,319,1,1,http://localhost:8080/service/guestbook,26,0,0
1597140898043,20,CheckComment,200,,sendComment 2-1,text,true,,59646,136,1,1,http://localhost:8080/service/guestbook,20,0,0
1597140898064,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69472,0,1,1,null,1,0,0
1597140897467,81,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,282007,2577,1,1,null,78,520,0
1597140898068,0,Intensivity,200,OK,sendComment 2-1,text,true,,542,0,1,1,null,0,0,0
1597140898069,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140898071,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140898072,23,Guest_Book,200,,sendComment 2-1,text,true,,59646,319,1,1,http://localhost:8080/service/guestbook,23,0,0
1597140898095,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140898097,4,Send_Comment-199,200,,sendComment 2-1,text,true,,274,675,1,1,http://localhost:8080/service/guestbook,4,0,0
1597140898102,24,Send_Comment-200,200,,sendComment 2-1,text,true,,59741,319,1,1,http://localhost:8080/service/guestbook,23,0,0
1597140898126,20,CheckComment,200,,sendComment 2-1,text,true,,59741,136,1,1,http://localhost:8080/service/guestbook,20,0,0
1597140898147,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69576,0,1,1,null,1,0,0
1597140898068,78,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,282420,2623,1,1,null,74,5,0
1597140898151,0,Intensivity,200,OK,sendComment 2-1,text,true,,570,0,1,1,null,0,0,0
1597140898661,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140898663,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140898665,21,Guest_Book,200,,sendComment 2-1,text,true,,59741,319,1,1,http://localhost:8080/service/guestbook,21,0,0
1597140898686,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140898688,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,645,1,1,http://localhost:8080/service/guestbook,1,0,0
1597140898690,30,Send_Comment-200,200,,sendComment 2-1,text,true,,59824,319,1,1,http://localhost:8080/service/guestbook,29,0,0
1597140898720,47,CheckComment,200,,sendComment 2-1,text,true,,59824,136,1,1,http://localhost:8080/service/guestbook,46,0,0
1597140898768,9,JDBC Request,200,OK,sendComment 2-1,text,true,,69670,0,1,1,null,4,0,0
1597140898151,113,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,282803,2593,1,1,null,106,513,0
1597140898778,0,Intensivity,200,OK,sendComment 2-1,text,true,,489,0,1,1,null,0,0,0
1597140899279,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140899281,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140899282,20,Guest_Book,200,,sendComment 2-1,text,true,,59824,319,1,1,http://localhost:8080/service/guestbook,20,0,0
1597140899302,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140899303,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,497,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140899305,22,Send_Comment-200,200,,sendComment 2-1,text,true,,59860,319,1,1,http://localhost:8080/service/guestbook,22,0,0
1597140899327,24,CheckComment,200,,sendComment 2-1,text,true,,59860,136,1,1,http://localhost:8080/service/guestbook,23,0,0
1597140899351,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69717,0,1,1,null,1,0,0
1597140898778,75,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,282924,2445,1,1,null,71,502,0
1597140899355,0,Intensivity,200,OK,sendComment 2-1,text,true,,488,0,1,1,null,0,0,0
1597140899859,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140899862,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140899863,36,Guest_Book,200,,sendComment 2-1,text,true,,59860,319,1,1,http://localhost:8080/service/guestbook,36,0,0
1597140899899,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140899901,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,530,1,1,http://localhost:8080/service/guestbook,1,0,0
1597140899903,33,Send_Comment-200,200,,sendComment 2-1,text,true,,59903,319,1,1,http://localhost:8080/service/guestbook,33,0,0
1597140899936,27,CheckComment,200,,sendComment 2-1,text,true,,59903,136,1,1,http://localhost:8080/service/guestbook,27,0,0
1597140899964,3,JDBC Request,200,OK,sendComment 2-1,text,true,,69771,0,1,1,null,0,0,0
1597140899355,105,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,283099,2478,1,1,null,102,508,0
1597140899968,0,Intensivity,200,OK,sendComment 2-1,text,true,,489,0,1,1,null,0,0,0
1597140900483,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140900486,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140900488,30,Guest_Book,200,,sendComment 2-1,text,true,,59903,319,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140900518,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140900520,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,588,1,1,http://localhost:8080/service/guestbook,1,0,0
1597140900521,28,Send_Comment-200,200,,sendComment 2-1,text,true,,59967,319,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140900550,26,CheckComment,200,,sendComment 2-1,text,true,,59967,136,1,1,http://localhost:8080/service/guestbook,26,0,0
1597140900577,4,JDBC Request,200,OK,sendComment 2-1,text,true,,69845,0,1,1,null,1,0,0
1597140899968,93,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,283345,2536,1,1,null,90,520,0
1597140900581,0,Intensivity,200,OK,sendComment 2-1,text,true,,520,0,1,1,null,0,0,0
1597140900581,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140900583,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140900585,31,Guest_Book,200,,sendComment 2-1,text,true,,59967,319,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140900616,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140900617,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,693,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140900619,27,Send_Comment-200,200,,sendComment 2-1,text,true,,60066,319,1,1,http://localhost:8080/service/guestbook,27,0,0
1597140900647,24,CheckComment,200,,sendComment 2-1,text,true,,60066,136,1,1,http://localhost:8080/service/guestbook,24,0,0
1597140900671,6,JDBC Request,200,OK,sendComment 2-1,text,true,,69955,0,1,1,null,1,0,0
1597140900581,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,283748,2641,1,1,null,88,2,0
1597140900678,0,Intensivity,200,OK,sendComment 2-1,text,true,,514,0,1,1,null,0,0,0
1597140901191,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140901193,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140901195,32,Guest_Book,200,,sendComment 2-1,text,true,,60066,319,1,1,http://localhost:8080/service/guestbook,32,0,0
1597140901227,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140901229,5,Send_Comment-199,200,,sendComment 2-1,text,true,,274,634,1,1,http://localhost:8080/service/guestbook,5,0,0
1597140901234,30,Send_Comment-200,200,,sendComment 2-1,text,true,,60146,319,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140901264,26,CheckComment,200,,sendComment 2-1,text,true,,60146,136,1,1,http://localhost:8080/service/guestbook,26,0,0
1597140901292,4,JDBC Request,200,OK,sendComment 2-1,text,true,,70046,0,1,1,null,1,0,0
1597140900678,102,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,284092,2582,1,1,null,99,516,0
1597140901297,0,Intensivity,200,OK,sendComment 2-1,text,true,,552,0,1,1,null,0,0,0
1597140901802,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140901803,2,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,2,0,0
1597140901805,31,Guest_Book,200,,sendComment 2-1,text,true,,60146,319,1,1,http://localhost:8080/service/guestbook,31,0,0
1597140901836,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140901838,5,Send_Comment-199,200,,sendComment 2-1,text,true,,274,527,1,1,http://localhost:8080/service/guestbook,5,0,0
1597140901844,30,Send_Comment-200,200,,sendComment 2-1,text,true,,60190,319,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140901874,25,CheckComment,200,,sendComment 2-1,text,true,,60190,136,1,1,http://localhost:8080/service/guestbook,25,0,0
1597140901899,4,JDBC Request,200,OK,sendComment 2-1,text,true,,70101,0,1,1,null,1,0,0
1597140901297,100,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,284353,2475,1,1,null,97,506,0
1597140901903,1,Intensivity,200,OK,sendComment 2-1,text,true,,495,0,1,1,null,0,0,0
1597140902415,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140902417,1,Open_Clients,200,,sendComment 2-1,text,true,,6154,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140902418,34,Guest_Book,200,,sendComment 2-1,text,true,,60190,319,1,1,http://localhost:8080/service/guestbook,34,0,1
1597140902452,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140902454,5,Send_Comment-199,200,,sendComment 2-1,text,true,,274,588,1,1,http://localhost:8080/service/guestbook,5,0,0
1597140902460,24,Send_Comment-200,200,,sendComment 2-1,text,true,,60254,319,1,1,http://localhost:8080/service/guestbook,24,0,0
1597140902484,30,CheckComment,200,,sendComment 2-1,text,true,,60254,136,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140902514,4,JDBC Request,200,OK,sendComment 2-1,text,true,,70176,0,1,1,null,1,0,0
1597140901903,102,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,284562,2536,1,1,null,98,514,1
1597140902519,0,Intensivity,200,OK,sendComment 2-1,text,true,,520,0,1,1,null,0,0,0
1597140902519,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140902521,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140902522,30,Guest_Book,200,,sendComment 2-1,text,true,,60254,319,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140902553,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140902554,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,633,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140902556,25,Send_Comment-200,200,,sendComment 2-1,text,true,,60333,319,1,1,http://localhost:8080/service/guestbook,25,0,0
1597140902581,30,CheckComment,200,,sendComment 2-1,text,true,,60333,136,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140902612,4,JDBC Request,200,OK,sendComment 2-1,text,true,,70266,0,1,1,null,1,0,0
1597140902519,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,284880,2581,1,1,null,91,3,0
1597140902617,0,Intensivity,200,OK,sendComment 2-1,text,true,,484,0,1,1,null,0,0,0
1597140903120,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140903122,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140903123,31,Guest_Book,200,,sendComment 2-1,text,true,,60333,319,1,1,http://localhost:8080/service/guestbook,31,0,0
1597140903154,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140903156,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,634,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140903158,25,Send_Comment-200,200,,sendComment 2-1,text,true,,60413,319,1,1,http://localhost:8080/service/guestbook,25,0,0
1597140903183,30,CheckComment,200,,sendComment 2-1,text,true,,60413,136,1,1,http://localhost:8080/service/guestbook,30,0,0
1597140903214,4,JDBC Request,200,OK,sendComment 2-1,text,true,,70357,0,1,1,null,1,0,0
1597140902617,96,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,285174,2582,1,1,null,93,506,0
1597140903219,0,Intensivity,200,OK,sendComment 2-1,text,true,,552,0,1,1,null,0,0,0
1597140903730,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140903732,2,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,2,0,0
1597140903734,32,Guest_Book,200,,sendComment 2-1,text,true,,60413,319,1,1,http://localhost:8080/service/guestbook,32,0,0
1597140903766,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140903768,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,591,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140903770,26,Send_Comment-200,200,,sendComment 2-1,text,true,,60476,319,1,1,http://localhost:8080/service/guestbook,26,0,0
1597140903796,27,CheckComment,200,,sendComment 2-1,text,true,,60476,136,1,1,http://localhost:8080/service/guestbook,27,0,0
1597140903824,7,JDBC Request,200,OK,sendComment 2-1,text,true,,70431,0,1,1,null,1,0,0
1597140903219,100,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,285522,2539,1,1,null,94,512,0
1597140903831,0,Intensivity,200,OK,sendComment 2-1,text,true,,519,0,1,1,null,0,0,0
1597140904339,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140904341,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140904343,41,Guest_Book,200,,sendComment 2-1,text,true,,60476,319,1,1,http://localhost:8080/service/guestbook,41,0,0
1597140904384,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140904387,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,576,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140904389,32,Send_Comment-200,200,,sendComment 2-1,text,true,,60536,319,1,1,http://localhost:8080/service/guestbook,32,0,0
1597140904422,31,CheckComment,200,,sendComment 2-1,text,true,,60536,136,1,1,http://localhost:8080/service/guestbook,31,0,0
1597140904454,3,JDBC Request,200,OK,sendComment 2-1,text,true,,70502,0,1,1,null,0,0,0
1597140903831,114,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,285743,2524,1,1,null,111,513,0
1597140904458,0,Intensivity,200,OK,sendComment 2-1,text,true,,514,0,1,1,null,0,0,0
1597140904962,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140904964,2,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,2,0,0
1597140904966,27,Guest_Book,200,,sendComment 2-1,text,true,,60536,319,1,1,http://localhost:8080/service/guestbook,27,0,0
1597140904993,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140904995,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,624,1,1,http://localhost:8080/service/guestbook,2,0,0
1597140904997,29,Send_Comment-200,200,,sendComment 2-1,text,true,,60614,319,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140905026,37,CheckComment,200,,sendComment 2-1,text,true,,60614,136,1,1,http://localhost:8080/service/guestbook,37,0,0
1597140905063,5,JDBC Request,200,OK,sendComment 2-1,text,true,,70591,0,1,1,null,1,0,0
1597140904458,106,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,286043,2572,1,1,null,101,504,0
1597140905069,0,Intensivity,200,OK,sendComment 2-1,text,true,,487,0,1,1,null,0,0,0
1597140905069,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140905071,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140905072,28,Guest_Book,200,,sendComment 2-1,text,true,,60614,319,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140905100,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140905102,3,Send_Comment-199,200,,sendComment 2-1,text,true,,274,614,1,1,http://localhost:8080/service/guestbook,3,0,0
1597140905105,28,Send_Comment-200,200,,sendComment 2-1,text,true,,60686,319,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140905133,26,CheckComment,200,,sendComment 2-1,text,true,,60686,136,1,1,http://localhost:8080/service/guestbook,26,0,0
1597140905159,6,JDBC Request,200,OK,sendComment 2-1,text,true,,70674,0,1,1,null,1,0,0
1597140905069,94,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,286321,2562,1,1,null,89,2,0
1597140905165,0,Intensivity,200,OK,sendComment 2-1,text,true,,537,0,1,1,null,0,0,0
1597140905666,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,2,0,0
1597140905669,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140905670,28,Guest_Book,200,,sendComment 2-1,text,true,,60686,319,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140905699,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,1,0,0
1597140905700,4,Send_Comment-199,200,,sendComment 2-1,text,true,,274,562,1,1,http://localhost:8080/service/guestbook,4,0,0
1597140905704,29,Send_Comment-200,200,,sendComment 2-1,text,true,,60740,319,1,1,http://localhost:8080/service/guestbook,29,0,0
1597140905733,28,CheckComment,200,,sendComment 2-1,text,true,,60740,136,1,1,http://localhost:8080/service/guestbook,28,0,0
1597140905761,6,JDBC Request,200,OK,sendComment 2-1,text,true,,70739,0,1,1,null,2,0,0
1597140905165,99,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,286616,2510,1,1,null,95,503,0
1597140905767,0,Intensivity,200,OK,sendComment 2-1,text,true,,507,0,1,1,null,0,0,0
1597140906275,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,1,1,http://localhost:8080/,1,0,0
1597140906277,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,1,1,http://localhost:8080/clients.html,1,0,0
1597140906278,32,Guest_Book,200,,sendComment 2-1,text,true,,60740,319,1,1,http://localhost:8080/service/guestbook,32,0,0
1597140906310,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,1,1,http://localhost:8080/guestbook.html,2,0,0
1597140906313,3,Send_Comment-199,200,,sendComment 2-1,text,true,,274,549,1,1,http://localhost:8080/service/guestbook,3,0,0
1597140906317,33,Send_Comment-200,200,,sendComment 2-1,text,true,,60799,319,1,1,http://localhost:8080/service/guestbook,33,0,0
1597140906350,35,CheckComment,200,,sendComment 2-1,text,true,,60799,136,1,1,http://localhost:8080/service/guestbook,35,0,0
1597140906386,4,JDBC Request,200,OK,sendComment 2-1,text,true,,70809,0,1,1,null,1,0,0
